"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","1999","1999",14321929,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2000","2000",14154151.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2001","2001",13995466.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2002","2002",13880931.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2003","2003",13794966,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2004","2004",13743201.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2005","2005",13670531.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2006","2006",13582622.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2007","2007",13455316.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2008","2008",13230537.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2009","2009",12964726,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2010","2010",12692108.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2011","2011",12381308,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2012","2012",12176783.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2013","2013",12020928,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2014","2014",11948056.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2015","2015",11980037,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2016","2016",12039898,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2017","2017",12015956,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2018","2018",11982935.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2019","2019",11959503.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2020","2020",11925310.5,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2021","2021",11917568.472411,,
"EU27","European Union (27 countries)","M","Men","15_19","15 to 19","2022","2022",12050290.513648,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1980","1980",32489938,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1981","1981",32606532.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1982","1982",32676941.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1983","1983",32686854,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1984","1984",32485202.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1985","1985",32187084,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1986","1986",31916336.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1987","1987",31597276,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1988","1988",31149327,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1989","1989",30749769.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1990","1990",30369293.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1991","1991",30163540.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1992","1992",29810896,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1993","1993",29554126.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1994","1994",29301930,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1995","1995",29048848,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1996","1996",28857868.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1997","1997",28633114.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1998","1998",28327640.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","1999","1999",28016449.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2000","2000",27694908.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2001","2001",27362686,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2002","2002",27122876.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2003","2003",26950272.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2004","2004",26845748.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2005","2005",26699160,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2006","2006",26517249.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2007","2007",26263703,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2008","2008",25824147.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2009","2009",25297792,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2010","2010",24756887,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2011","2011",24149203.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2012","2012",23745477.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2013","2013",23431492.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2014","2014",23274495,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2015","2015",23288901.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2016","2016",23342439,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2017","2017",23274277,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2018","2018",23220292.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2019","2019",23194317,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2020","2020",23146200.5,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2021","2021",23147420.944271,,
"EU27","European Union (27 countries)","T","Total","15_19","15 to 19","2022","2022",23417437.2341,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1980","1980",15546400,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1981","1981",15625716.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1982","1982",15658941,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1983","1983",15712646.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1984","1984",15813179,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1985","1985",15884905,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1986","1986",15907176.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1987","1987",15935472,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1988","1988",15962154,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1989","1989",15902936,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1990","1990",15871576,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1991","1991",15873576.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1992","1992",15746638,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1993","1993",15544165.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1994","1994",15352586.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1995","1995",15180142,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1996","1996",15004001,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1997","1997",14836449.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1998","1998",14709247,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","1999","1999",14586741.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2000","2000",14486579.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2001","2001",14350467.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2002","2002",14241980.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2003","2003",14195517,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2004","2004",14108399,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2005","2005",13978690,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2006","2006",13822510,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2007","2007",13700272.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2008","2008",13584527,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2009","2009",13486810.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2010","2010",13385524,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2011","2011",13209154.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2012","2012",13065686,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2013","2013",12849099.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2014","2014",12594778,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2015","2015",12326782.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2016","2016",12081520,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2017","2017",11895966.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2018","2018",11769954,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2019","2019",11699519.5,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2020","2020",11667769,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2021","2021",11606663.501952,,
"EU27","European Union (27 countries)","W","Women","20_24","20 to 24","2022","2022",11580944.148289,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1980","1980",16126646.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1981","1981",16209114.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1982","1982",16248020,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1983","1983",16307824,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1984","1984",16412514,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1985","1985",16489654,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1986","1986",16500673.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1987","1987",16529515,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1988","1988",16548372,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1989","1989",16499848.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1990","1990",16480777,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1991","1991",16479458.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1992","1992",16360015,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1993","1993",16160448,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1994","1994",15942336,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1995","1995",15737892.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1996","1996",15550773.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1997","1997",15376386.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1998","1998",15238790.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","1999","1999",15103793.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2000","2000",14987837.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2001","2001",14839097.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2002","2002",14715457.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2003","2003",14657246,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2004","2004",14566336,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2005","2005",14452120,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2006","2006",14295651.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2007","2007",14175309.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2008","2008",14069104,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2009","2009",13965490.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2010","2010",13858323,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2011","2011",13678123,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2012","2012",13552877,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2013","2013",13357209,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2014","2014",13121636.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2015","2015",12913198.5,,
"EU27","European Union (27 countries)","M","Men","20_24","20 to 24","2016","2016",12724331.5,,
